Commit Sha;Date;Author;Referenced Ticket;Version;Committed Files
deb442998b;2018-12-21;AUTHOR=fmartelli;MES=[SYNCOPE-1419] minox style fixes;53;1
4a29335021;2018-12-21;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1419] Adding integration test, also verified with Elasticsearch;53;4
10f5c397dc;2018-12-21;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1420] Replacing expired access tokens upon login;53;2
e0d5229a7e;2018-12-27;AUTHOR=fmartelli;MES=[SYNCOPE-1416] fixes searches for unique attributes;53;3
6938b3cd84;2018-12-27;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1418] Minor modifications in preparation to Spring Boot;53;9
75f687b097;2018-12-28;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1402] (Temporary?) switching to hibernate-validator;53;0
f3102d93c9;2018-12-28;AUTHOR=fmartelli;MES=[SYNCOPE-1422] permits to provide custom AuditManager/NotificationManager implementation;53;9
d8155c9186;2018-12-28;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1422] Aligning names with the rest;53;2
c8e5eb5b16;2019-01-03;AUTHOR=Andrea Patricelli;MES=[SYNCOPE-1421] first working release of enduser 3.0, added ui-commons module;53;326
be3e26706e;2019-01-04;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1422] Forgot to update;53;0
f07a31cdba;2019-01-08;AUTHOR=fmartelli;MES=[SYNCOPE-1424] changes the way to build the task search query and fixes some test weeknesses;53;3
0608a72043;2019-01-10;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1381] Fixing archetype;53;0
ef4317dc1b;2019-01-10;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1381] Fix naming + include in enduser deb;53;6
cc1119af35;2019-01-14;AUTHOR=Marco Di Sabatino Di Diodoro;MES=[SYNCOPE-1408] Fix plain and vir re-add;53;1
eaf70b1fbe;2019-01-14;AUTHOR=Marco Di Sabatino Di Diodoro;MES=[SYNCOPE-1408] Fix plain and vir re-add;53;1
a97207906a;2019-01-17;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1395] production MasterContent.xml missing + adjusting links;53;0
39b760fa11;2019-01-17;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1425] Erasing all values but string, which is replaced with transformation result;53;1
9328a8edb5;2019-01-19;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1426] Eclipse IDE plugin removed;55;40
f201793ab9;2019-01-21;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1418] All based on Spring Boot now;55;161
5bd85029d0;2019-01-21;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1427] Besides JDK 11, also switched to CXF 3.3.0-SNAPSHOT and OpenJPA 3.0.1-SNAPSHOT;55;22
6bf0d92b0c;2019-01-21;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1427] Using JDK 11 on Docker too;55;0
79513e4463;2019-01-22;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1427] More fixes for JDK 11;55;2
cd986b876b;2019-01-23;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1427] Adjusting some conf and docs;55;0
f4eb6fab0f;2019-01-23;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1418] No more *Context.xml, Spring configuration is all Java;55;22
9d5433aabf;2019-01-24;AUTHOR=fmartelli;MES=[SYNCOPE-1401] fix json search DAO for mysql;55;4
9f3b3e39f8;2019-01-25;AUTHOR=Andrea Patricelli;MES=[SYNCOPE-1428] read by key not authenticated now returns 401;55;1
dae2c2a442;2019-01-29;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1430] Now ItemTransformer#beforePropagation requires (and returns) AttrSchemaType to avoid unwante attribute value type mess;55;29
0e45c389c7;2019-01-30;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1430] Cleanup;55;3
c7349473e7;2019-01-30;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1429] Using regexp query with some sauce;55;8
bb33bd185e;2019-02-03;AUTHOR=Dmitriy Brashevets;MES=[SYNCOPE-1438] Init changePwdDate field when user is created with specified password;55;1
58976e0280;2019-02-05;AUTHOR=skylark17;MES=[SYNCOPE-1431] Fixed Connector and Resource history comparison;55;1
7482239477;2019-02-07;AUTHOR=fmartelli;MES=[SYNCOPE-1433] disable flag during schema editing;55;1
710d3f83a8;2019-02-18;AUTHOR=fmartelli;MES=[SYNCOPE-1436] set fetch type to LAZY;55;1
f3db2f09a6;2019-02-20;AUTHOR=skylark17;MES=[SYNCOPE-1437] Fixed error while searching for users / groups / any objects with Elasticsearch when no data are present;55;1
00b70d8526;2019-02-26;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1441] Extracted the matches() method from AnySearchDAO and created AnyMatchDAO which does in-memory checks only;55;14
141edff18d;2019-03-04;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1442] Abort scheduled execution was just logged but not effective, for scheduled tasks;55;1
d00eec5890;2019-03-04;AUTHOR=skylark17;MES=[SYNCOPE-1432] Topology now shows new created connectors and resources with no need of refreshing page;55;2
8b348db262;2019-03-04;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1440] Adjusting 'from' param;55;4
4ce9519705;2019-03-04;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1443] Reconciliation: pagination setup missing;55;4
66a75481e5;2019-03-06;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1444] Passing SyncDelta as argument;55;7
950e11d101;2019-03-07;AUTHOR=skylark17;MES=[SYNCOPE-1439] Fixed user membership attributes not updated in some cases;55;4
431c351342;2019-03-07;AUTHOR=skylark17;MES=[SYNCOPE-1439] Fix wrong types;55;1
43a914c87a;2019-03-08;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1421] Fix build;55;3
94581e2d24;2019-03-08;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1445] docker-compose working with pgjsonb;55;0
2bae7c4f54;2019-03-11;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1447] Missing restClient init;55;2
6f9cf6bfbb;2019-03-11;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1421] Disabling test class for WIP;55;1
480ea47bef;2019-03-12;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1446] Do not apply transactions to audit table;55;3
b723ee53eb;2019-03-12;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1450] Extending the masking filter for audit entries;55;1
544cd5df97;2019-03-12;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1449] if single value, bind to value; if multi-value bind to list of values;55;1
50469a15b5;2019-03-18;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1448] Relying on Spring's concurrency checks;55;2
202337abba;2019-03-26;AUTHOR=skylark17;MES=[SYNCOPE-1452] Fix notification 'about' elements not deleted after update;55;1
37c6aacd0d;2019-03-27;AUTHOR=Dmitriy Brashevets;MES=[SYNCOPE-1453] MappingItem with "mustChangePassword" field cannot be provisioned and updated during import;55;3
5f13c73f21;2019-03-28;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1453] Moving hasMustChangePassword() under @Transactional, for safety;55;5
ce9d79d990;2019-03-29;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1410] Manage implementation types as Entitlements, e.g. allow for custom;55;109
494be3d685;2019-04-01;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1410] Split Entitlements between IdRepo / IdM;55;132
113fb0f1eb;2019-04-01;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1410] Allowing Groovy implementations for OIDCClient ext;55;24
289aeb35ee;2019-04-02;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1454] Ensuring no duplicated tasks;55;1
dd1e088528;2019-04-02;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1410] Allowing Groovy implementations for SAML2SP ext;55;19
3ae3b06578;2019-04-03;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1455] Initial structure (Docker included);55;1
891a110b9f;2019-04-04;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1455] Core support for SRA gateway routes;55;26
4d623ddf02;2019-04-08;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1457] Applying the suggested fix + moving classes to move appropriate places;55;21
43aafa5b5c;2019-04-08;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1457] Missing £;55;1
36d4847df6;2019-04-09;AUTHOR=Andrea Patricelli;MES=[SYNCOPE-1421] added captcha as last step of the wizard;55;8
ebccc7c487;2019-04-10;AUTHOR=skylark17;MES=[SYNCOPE-1421] Merged common static assets into the ui-commons module, added some new brand cool styling to the Enduser application;55;3
6ccd49a45d;2019-04-11;AUTHOR=skylark17;MES=[SYNCOPE-1421] Fixed Hotswap errors, added some styling improvements for the Enduser application;55;0
1b471a0ce8;2019-04-12;AUTHOR=Andrea Patricelli;MES=[SYNCOPE-1421] added password reset page;55;8
f3baaae670;2019-04-12;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1421] Fixing hotswap with enduser-reference;55;0
03993064cb;2019-04-12;AUTHOR=Andrea Patricelli;MES=[SYNCOPE-1421] added password strength meter, wizard bugfixing;55;7
2358f28501;2019-04-15;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1401] Docker support;55;0
92fbcc9527;2019-04-16;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1441] Adjusting jpa-json;55;8
f7f4f0ab2b;2019-04-17;AUTHOR=skylark17;MES=[SYNCOPE-1421] Added 'Confirm password reset' page in Enduser, added style to 'Password reset' page in Enduser, added new style for 'Must change password' page in Admin Console, other fixes;55;8
1c2967d769;2019-04-19;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1458] Keymaster client API + Zookeeper-based implementation + REST-based implementation (as self-keymaster extension);55;196
e526bb1058;2019-04-20;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1458] Changing Zookeeper-based Keymaster client to run tests without do DockeDocker, and moving Docker-based tests to a profile;57;2
b4c344cc92;2019-04-23;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1458] Project generated from archetype + standalone verified working;57;1
49b8b0a489;2019-04-23;AUTHOR=Andrea Patricelli;MES=[SYNCOPE-1421] notification panel shown in login after page change;57;9
f88dd737cc;2019-04-24;AUTHOR=Andrea Patricelli;MES=[SYNCOPE-1421] must change password page for enduser, some refactoring to console's one;57;5
e199104198;2019-04-24;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1458] Verified with deb, various small other fixes;57;1
628866065e;2019-04-26;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1458] Docker verified working;57;6
bb822392ad;2019-05-06;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1468] Fix default value + allow for configuration;57;1
27f3aba37e;2019-05-07;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1469] Removing missing tables from configuration;57;0
4cf2d5c306;2019-05-07;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1469] Fixing Docker too;57;0
3419d9eddf;2019-05-07;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1470] Workaround (as Flowable does not support MariaDB): treat MariaDB as MySQL;57;2
1940edb89c;2019-05-07;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1459] Service Discovery enabled among Core / Console / Enduser;57;56
7cd8ab0920;2019-05-07;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1421] Domain management;57;119
cf294a26b3;2019-05-07;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1421] Domain management - missing updates;57;38
bb7c2ba5d2;2019-05-07;AUTHOR=Marco Di Sabatino Di Diodoro;MES=[SYNCOPE-1467] Added test;57;1
9b115109b9;2019-05-07;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1459] Adding console view;57;45
62f0bd6b00;2019-05-10;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1460] Dynamic Domain Management;57;87
f3d08eea82;2019-05-10;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1460] zookeeper profile for IT;57;7
3a9ed4e4fd;2019-05-13;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1460] Checking domain removal;57;15
f76bff30c0;2019-05-14;AUTHOR=Andrea Patricelli;MES=[SYNCOPE-1421] implemented user request forms management;57;69
07303b494e;2019-05-15;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1460] Console support for domain management;57;35
510e521850;2019-05-15;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1459] Ensure to unregister services at shutdown;57;10
69181840ee;2019-05-15;AUTHOR=skylark17;MES=[SYNCOPE-1421] Fixed and improved Enduser navigation bar, small fixes for Enduser mobile version, very first styling of the User Requests page;57;7
280ae5acc8;2019-05-16;AUTHOR=skylark17;MES=[SYNCOPE-1421] Small fixes to Enduser application;57;12
4589bf1dee;2019-05-21;AUTHOR=Andrea Patricelli;MES=[SYNCOPE-1472] fixed multiple entries creation in relationship tables through list checks and constraints on many yo many relationships;57;24
e0a5bcea57;2019-05-23;AUTHOR=Andrea Patricelli;MES=[SYNCOPE-1421] Added start button for User Requests to improve UX;57;1
23cc100d28;2019-05-30;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1455] SRA now working with routes defined in Core;57;38
89834fbd96;2019-05-30;AUTHOR=skylark17;MES=[SYNCOPE-1421] Removed old Enduser, re-built and fixed parts of the SAML and OIDC modules;57;76
3d6e0b6ba7;2019-05-31;AUTHOR=Marco Di Sabatino Di Diodoro;MES=[SYNCOPE-1473] conservative membership policy management;57;2
e08e87814f;2019-06-03;AUTHOR=Andrea Patricelli;MES=[SYNCOPE-1421] provided customizability feature through JSON file;57;15
5e26a2feac;2019-06-04;AUTHOR=Andrea Patricelli;MES=[SYNCOPE-1476] fixes enum schema creation;57;3
225e32f924;2019-06-04;AUTHOR=Andrea Patricelli;MES=[SYNCOPE-1476] fixes enum schema creation, final solution improving AbstractMultiPanel;57;5
0ec02b2098;2019-06-05;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1477] Dependency missing;57;0
785e0fa659;2019-06-06;AUTHOR=skylark17;MES=[SYNCOPE-1421] Small fixes to the Enduser, added first UI tests for the new Enduser;57;28
8cf6fc1746;2019-06-07;AUTHOR=skylark17;MES=[SYNCOPE-1421] Removed AngularJS dependencies;57;0
56326567d6;2019-06-07;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1455] Console support;57;32
118985c1cd;2019-06-07;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1455] Fix test;57;1
88b07a2280;2019-06-10;AUTHOR=skylark17;MES=[SYNCOPE-1421] Fix to Enduser and Console tests;57;28
6edb4b036e;2019-06-13;AUTHOR=Andrea Patricelli;MES=[SYNCOPE-1421] enabled enduser UI tests, fit with all other IT tests;57;5
f296b577d2;2019-06-13;AUTHOR=Andrea Patricelli;MES=[SYNCOPE-1421] nicer enduser test name;57;1
bd70d14885;2019-08-13;AUTHOR=Marco Di Sabatino Di Diodoro;MES=[SYNCOPE-1481] Fix membership attribute panel;57;5
344c511e9a;2019-09-03;AUTHOR=Misagh Moayyed;MES=SYNCOPE-1483: maven-enforcer-plugin: API incompatibility fails the build. Switching to 3.0.0.M2 version of plugin allows for a successful build.;57;0
ac69701ffa;2019-09-03;AUTHOR=Misagh Moayyed;MES=[SYNCOPE-1484]: syncope-ide-netbeans submodule fails to find netbeans dependency (#106);57;0
edfb42c8b0;2019-09-04;AUTHOR=Misagh Moayyed;MES=SYNCOPE-1332: Java 11 language features; use Optional where possible (#108);57;141
9feb0fa02f;2019-09-04;AUTHOR=Misagh Moayyed;MES=SYNCOPE-1332: remove unused imports (#109);57;3
052d10c4dc;2019-09-04;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1485] Reduce temporary result cache;57;9
6138563220;2019-09-04;AUTHOR=Misagh Moayyed;MES=SYNCOPE-1332: use lambda's for anonymous types and/or method args/calls;57;213
6864923b61;2019-09-04;AUTHOR=Misagh Moayyed;MES=SYNCOPE-1332: Java 11 language features; use factory calls for immutable collections;57;282
3a59f86140;2019-09-09;AUTHOR=Misagh Moayyed;MES=SYNCOPE-1486: upgrade checkstyle; fix syntax issues and line lengths (#112);57;1
9d79fa6268;2019-09-10;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1493] Ensure to call findByPlainAttrValue / findByPlainAttrUniqueValue when it is the case;57;9
b8a1d39ae8;2019-09-10;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1487][SYNCOPE-1488] Reworking PR #113 by @pwd3;57;0
c98d2d7861;2019-09-10;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1492] Adding Docker warning;57;0
21d43a3014;2019-09-11;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1474] Use updated info;57;2
3d9fa5874a;2019-09-11;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1478] Now allowing to reset uidOnCreate to null;57;2
ff9cb07abf;2019-09-11;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1480] Ensure dynRealms is properly updated;57;5
e453a141a6;2019-09-16;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1495] Removing deb packages;59;0
8012b72f24;2019-09-16;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1495] Missing changes;59;0
7637ee4510;2019-09-16;AUTHOR=Misagh Moayyed;MES=SYNCOPE-1489: Reorganize travis CI into build stages/jobs (#115);59;31
ee9a17c67f;2019-09-16;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1489] Fix plain -PskipTests build;59;0
6d120ebd6b;2019-09-26;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-957] Initial implementation (propagation only);59;114
5922db7a68;2019-09-27;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1498] Injecting Spring Environment into ContentLoaderHandler and resolving variables via StringSubstitutor;59;2
9b446d414f;2019-09-27;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-957] More tests for linked accounts;59;10
e3d45b4749;2019-10-02;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-957] Push implemented;59;37
cb560bf69b;2019-10-08;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-957] Pull implemented;59;41
7ff279307f;2019-10-09;AUTHOR=Misagh Moayyed;MES=SYNCOPE-1465: Add executor information to Report executions (#124);59;50
e0c2fd9725;2019-10-09;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1501] Connector Objects can now be filtered via FIQL;59;17
52062c462f;2019-10-09;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1465] White noise;59;9
92b8519b44;2019-10-09;AUTHOR=Dmitriy Brashevets;MES=[SYNCOPE-1502]: find anytos in single query;59;4
2bff895d5e;2019-10-10;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1502] Adjustments to comply with code rules, checked with PostgreSQL, MySQL, PostgreSQL JSONB and Elasticsearch;59;6
b4b373e84c;2019-10-10;AUTHOR=Misagh Moayyed;MES=SYNCOPE-1465: make sure task objects track the executor. (#127);59;4
352bd60131;2019-10-15;AUTHOR=Marco Di Sabatino Di Diodoro;MES=[SYNCOPE-1504];59;1
08a534d646;2019-10-17;AUTHOR=Federico Palmitesta;MES=[SYNCOPE-1503] Provision rules can now be deleted from Resource (#132);59;1
64495efbbc;2019-10-22;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1500] Reconciliation now supports single pull / push + [SYNCOPE-957] Reconciliation now supports Linked Accounts + [SYNCOPE-1499] Use Push correlation rule wherever it makes sense;59;79
5e7c289802;2019-10-23;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1461] All works finally with MySQL 8.0.18;59;3
b2fb1e6a76;2019-10-23;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1501] Returning full Connector schema details, not just names;59;7
4b46a43a3d;2019-10-23;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1501] Fix;59;1
885f25c459;2019-10-23;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1501] Fixing IT;59;1
1a99144a90;2019-10-24;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-957] Reverting changes to Actions classes, as transactional support for Functions is troublesome;59;9
4d5284fa7a;2019-10-24;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1501] Now isNullValue / isNotNullValue are working as well;59;6
5d6eb7c960;2019-10-25;AUTHOR=Federico Palmitesta;MES=[SYNCOPE-1501] Allow filtering for explore resource (#134);59;8
3447565271;2019-10-28;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-957] Adding remediation support;59;2
cfbb07674d;2019-10-29;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-957] Fixing bad cherry-pick;59;1
23105a744c;2019-10-31;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1501] Doc update;59;0
96bb915d19;2019-10-31;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-957] Documentation;59;0
263cce7fc8;2019-10-31;AUTHOR=Federico Palmitesta;MES=[SYNCOPE-1500] Allow single import from External Resource (#137);59;7
ee8ef35a22;2019-11-04;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1508] PullActions and PropagationActions extended;59;9
dd1ff82431;2019-11-04;AUTHOR=skylark17;MES=[SYNCOPE-957] Added new section in Admin Console for the Multiaccount feature;59;26
b0df00f3be;2019-11-04;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1410] Empower SpringBoot's capabilities to configure actual implementations on IdRepo / IdM Console variants;59;10
60661a80fc;2019-11-05;AUTHOR=Federico Palmitesta;MES=[SYNCOPE-1501] Fixing NullPointerException in explore resource (#138);59;1
68b64f84e5;2019-11-07;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1509] Using Language Tag Filtering;59;2
553b33a46a;2019-11-08;AUTHOR=skylark17;MES=[SYNCOPE-1505] Changes to AjaxPalettePanel components in Console are now saved when the previous step button is before submitting the wizard form;59;1
4b0784d290;2019-11-12;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1509] Fixing login form refresh after language selection;59;1
8562fbdb20;2019-11-13;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1510] Secret key can now also be referenced as Spring property + option to store encrypted and read cleartext;59;13
26e062ac6c;2019-11-20;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1513] Adding options to console.properties and enduser.properties;59;5
80cbe283eb;2019-11-22;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1499] Support was missing for SAML2 IdP and OIDC extensions;59;3
d81f4c8207;2019-11-22;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-1499] Fix: usernames are to be returned, not keys;59;3
